StudentID;SurveyDate;SurveyNr;Question;LastOpinionChangeWeightA;LastOpinionChangeWeightB;SurveyWeightA;SurveyWeightB;OpinionSim;OpinionSurvey;Mu;Theta;Lambda;ForgettingType;Delta;Units
26999;1345540463;4;marijuana;-1.000000;-1.000000;0.000001;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
66245;1346160512;4;marijuana;0.033911;0.300000;0.000005;0.506251;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
62560;1346492816;4;marijuana;0.815470;0.692726;0.809976;0.611953;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
63757;1346584964;4;marijuana;-1.000000;-1.000000;0.600111;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
25947;1346591133;4;marijuana;-1.000000;-1.000000;0.708551;0.270542;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
37617;1346582425;4;marijuana;-1.000000;-1.000000;0.771430;0.039533;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
89827;1346607678;4;marijuana;-1.000000;-1.000000;0.891670;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
71627;1346694116;4;marijuana;-1.000000;-1.000000;0.000000;0.920195;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
68494;1346762242;4;marijuana;-1.000000;-1.000000;0.969335;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
49294;1345647134;4;marijuana;-1.000000;-1.000000;0.000030;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
84625;1346570544;4;marijuana;-1.000000;-1.000000;0.518834;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
75261;1346802215;4;marijuana;-1.000000;-1.000000;0.617484;0.966443;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
71187;1346800327;4;marijuana;-1.000000;-1.000000;0.000000;0.132431;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
53275;1346792996;4;marijuana;-1.000000;-1.000000;0.898147;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
45292;1346711585;4;marijuana;0.727648;0.851883;0.000002;0.341257;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
18394;1346607754;4;marijuana;-1.000000;-1.000000;0.000000;0.388168;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
31372;1346777921;4;marijuana;-1.000000;-1.000000;0.763935;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
26127;1347028314;4;marijuana;0.052575;0.302481;0.000000;0.486025;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
82060;1347041975;4;marijuana;-1.000000;-1.000000;0.977352;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
39783;1346254030;4;marijuana;-1.000000;-1.000000;0.290944;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
22931;1346503977;4;marijuana;-1.000000;-1.000000;0.533087;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
23144;1347019508;4;marijuana;-1.000000;-1.000000;0.677395;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
