StudentID;SurveyDate;SurveyNr;Question;LastOpinionChangeWeightA;LastOpinionChangeWeightB;SurveyWeightA;SurveyWeightB;OpinionSim;OpinionSurvey;Mu;Theta;Lambda;ForgettingType;Delta;Units
48187;1359207088;5;fssocsec;-1.000000;-1.000000;0.063234;0.081493;2;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
48187;1368468149;6;fssocsec;-1.000000;-1.000000;0.000000;0.000000;2;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
84841;1373328475;6;fssocsec;-1.000000;-1.000000;0.000000;0.000059;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
38893;1358840617;5;fssocsec;0.575122;0.000000;0.006808;0.006658;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
38893;1367524124;6;fssocsec;-1.000000;-1.000000;0.000000;0.000000;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
75178;1368091351;6;fssocsec;-1.000000;-1.000000;0.002115;0.001999;2;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
38823;1359554117;5;fssocsec;-1.000000;-1.000000;0.000000;0.000000;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
38823;1367687475;6;fssocsec;-1.000000;-1.000000;0.000000;0.000000;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
85970;1367490953;6;fssocsec;-1.000000;-1.000000;0.000108;0.000108;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
24760;1368620832;6;fssocsec;-1.000000;-1.000000;0.162992;0.000061;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
14106;1368132864;6;fssocsec;-1.000000;-1.000000;0.000001;0.000074;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
66245;1368107088;6;fssocsec;-1.000000;-1.000000;0.000103;0.000010;2;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
80058;1369103584;6;fssocsec;0.300058;0.000008;0.373331;0.380537;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
22617;1368362791;6;fssocsec;-1.000000;-1.000000;0.000740;0.000742;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
73303;1368553726;6;fssocsec;0.858589;0.300002;0.435564;0.000117;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
69065;1359036085;5;fssocsec;0.000000;0.300000;0.000062;0.000062;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
69065;1368372471;6;fssocsec;-1.000000;-1.000000;0.000000;0.000000;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
63063;1368387883;6;fssocsec;-1.000000;-1.000000;0.004566;0.006112;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
73175;1367491895;6;fssocsec;-1.000000;-1.000000;0.006405;0.006405;2;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
